Time[s],Electron Density [m^-3],Argon Density [m^-3],AR4SM,AR4SR,AR4SPM,AR4SPR,AR4P,AR4D,AR+,AR2*,AR2+
0.0008002264075912534,1773295632384.0,2.2797109163563418e+19,203890.171875,245131.796875,74634.875,208353.015625,4.9895193114934955e-06,1.0180980098084548e-05,8.366283145733178e-05,4458083.0,2.834867154888343e-05
0.0008002296090126039,1764345380864.0,2.279710256649365e+19,142878.46875,170787.203125,52976.3046875,145379.546875,4.4460216486186255e-06,7.761481356283184e-06,8.067848830251025e-05,3196879.5,1.9941471691709012e-05
0.0008002328686416149,1755479539712.0,2.279709816844714e+19,99653.4765625,118427.640625,37433.4453125,100963.921875,4.158411229582271e-06,6.667916295555187e-06,7.906600512797013e-05,2281540.0,1.5580570106976666e-05
0.0008002361282706261,1746686443520.0,2.2797091571377373e+19,69174.78125,81727.46875,26329.87109375,69785.296875,3.994745839008829e-06,5.9438066273287404e-06,7.814810669515282e-05,1620415.5,1.3331678928807378e-05
0.000800239504314959,1737955213312.0,2.2797087173330862e+19,47786.65234375,56127.390625,18434.029296875,48003.34375,3.891578217007918e-06,5.665187018166762e-06,7.75777007220313e-05,1145231.75,1.217467161040986e-05
0.000800242880359292,1729276018688.0,2.2797080576261095e+19,32854.31640625,38361.91796875,12846.6689453125,32863.609375,3.8180878618732095e-06,4.8788724598125555e-06,7.717866537859663e-05,805456.1875,1.1576878023333848e-05
0.000800246256403625,1720639291392.0,2.2797076178214584e+19,22476.453125,26089.470703125,8910.1455078125,22388.09375,3.759198307307088e-06,4.9493942242406774e-06,7.686224125791341e-05,563640.125,1.1262136467848904e-05
0.0008002497488632798,1712036118528.0,2.2797069581144818e+19,15299.8720703125,17654.12109375,6150.00634765625,15175.8681640625,3.707551059051184e-06,5.024194251745939e-06,7.658441609237343e-05,392415.46875,1.1089473446190825e-05
0.0008002532413229345,1703458373632.0,2.2797065183098307e+19,10362.08984375,11885.5380859375,4224.10400390625,10235.3056640625,3.659551566670416e-06,4.614090812538052e-06,7.632347114849836e-05,271798.4375,1.098726352211088e-05
0.0008002568501979112,1694898323456.0,2.279705858602854e+19,6982.0380859375,7960.86962890625,2886.91796875,6868.0927734375,3.6134497349848967e-06,5.518279976968188e-06,7.606879808008671e-05,187273.9375,1.091951799025992e-05
0.0008002604590728878,1686348759040.0,2.2797051988958773e+19,4680.2431640625,5304.5517578125,1963.1231689453125,4584.9775390625,3.568384499885724e-06,5.085547854832839e-06,7.581525278510526e-05,128354.3203125,1.086833708541235e-05
0.0008002641261555254,1677803126784.0,2.2797047590912262e+19,3120.375,3515.46044921875,1327.9412841796875,3044.415771484375,3.5239320368418703e-06,4.972906936018262e-06,7.55604196456261e-05,87489.5703125,1.0824905075423883e-05
0.000800267793238163,1669255004160.0,2.2797040993842495e+19,2069.344482421875,2317.400146484375,893.6216430664062,2010.8308105468752,3.4798842989403056e-06,4.8946089918899816e-06,7.530312723247334e-05,59311.234375,1.078493005479686e-05
0.0008002715767361224,1660698755072.0,2.279703439677273e+19,1364.952392578125,1519.419677734375,598.1902465820312,1321.0660400390625,3.4361346479272474e-06,4.957821602147305e-06,7.504284440074115e-05,39987.19921875,1.0746335647127124e-05
0.0008002754184417428,1652128874496.0,2.279702779970296e+19,895.4282226562499,990.7949829101564,398.2923583984375,863.2220458984374,3.392621238162974e-06,4.996149073122068e-06,7.477933104382827e-05,26808.6953125,1.0708128684200346e-05
0.0008002792601473628,1643540381696.0,2.279702340165645e+19,584.172119140625,642.5235595703125,263.7582092285156,560.969482421875,3.349316102685407e-06,5.630889063468203e-06,7.451247074641287e-05,17871.734375,1.0669839866750408e-05
0.0008002831600606441,1634928558080.0,2.2797016804586684e+19,378.97747802734375,414.3438415527344,173.70542907714844,362.52838134765625,3.30617262989108e-06,4.649793027056148e-06,7.424221985274926e-05,11845.6123046875,1.063124909705948e-05
0.0008002871763892472,1626289209344.0,2.279701020751692e+19,244.4616546630859,265.68255615234375,113.75822448730467,232.9671173095703,3.2631855901854574e-06,3.735744030564092e-06,7.39685638109222e-05,7805.637695312499,1.059225178323686e-05
0.0008002911927178502,1617618141184.0,2.279700361044715e+19,156.78170776367188,169.37916564941406,74.07521057128906,148.85426330566406,3.220361350031453e-06,4.196739155304385e-06,7.36914953449741e-05,5113.04443359375,1.0552800631558055e-05
0.000800295267254114,1608911683584.0,2.2796997013377384e+19,99.95538330078125,107.34732055664062,47.95357894897461,94.55440521240233,3.17767376145639e-06,4.2347933231212664e-06,7.341100717894733e-05,3328.97802734375,1.0512874723644929e-05
0.000800299399998039,1600166559744.0,2.2796990416307618e+19,63.36061477661133,67.6456298828125,30.866514205932617,59.722373962402344,3.1350984954769956e-06,2.4943894914031266e-06,7.312709203688428e-05,2154.56787109375,1.0472461326571649e-05
0.0008003035909496248,1591379623936.0,2.279698381923785e+19,39.936180114746094,42.38789749145508,19.755725860595703,37.51128387451172,3.0926660201657796e-06,3.737199449460604e-06,7.283975719474256e-05,1386.2686767578125,1.0431558621348811e-05
0.0008003078401088716,1582547730432.0,2.2796977222168084e+19,25.01045799255371,26.391372680664062,12.564224243164064,23.411266326904297,3.0503454127028817e-06,3.535347559591173e-06,7.254899537656456e-05,886.1010131835938,1.0390161151008216e-05
0.0008003121474757791,1573668519936.0,2.279697062509832e+19,15.568031311035156,16.332733154296875,7.942202091217042,14.523837089538574,3.0081412205618108e-06,3.942007424484473e-06,7.225479930639267e-05,562.8438720703125,1.0348268915549852e-05
0.0008003165712580085,1564739371008.0,2.2796961829005296e+19,9.63093852996826,10.046181678771973,4.989644527435303,8.955690383911133,2.9660434393008472e-06,3.856966031889897e-06,7.195718353614211e-05,355.241943359375,1.0305881005479025e-05
0.0008003209950402379,1555758186496.0,2.279695523193553e+19,5.92096710205078,6.141254425048828,3.115175247192383,5.488401412963867,2.9240547974040965e-06,3.926742010662565e-06,7.165611896198243e-05,222.76902770996097,1.0262995601806324e-05
0.0008003254770301283,1546722869248.0,2.279694863486576e+19,3.617185592651367,3.730737209320069,1.9325882196426392,3.3426325321197514,2.882172793761129e-06,3.9576248127559666e-06,7.135161285987124e-05,138.7846221923828,1.0219612704531755e-05
0.0008003300172276795,1537631846400.0,2.2796942037795996e+19,2.195669651031494,2.252061605453491,1.1912382841110227,2.0229861736297607,2.8403974283719435e-06,3.831825324596139e-06,7.104365795385092e-05,85.89035034179688,1.0175730494665912e-05
0.0008003346156328917,1528483414016.0,2.2796933241702973e+19,1.3241819143295288,1.3507747650146484,0.7294929623603821,1.2165409326553345,2.798728473862866e-06,3.589896323319408e-06,7.073223969200626e-05,52.79909896850586,1.0131348972208798e-05
0.0008003393304534256,1519276130304.0,2.2796926644633207e+19,0.7933546900749207,0.8049332499504089,0.44376879930496216,0.7268525958061217,2.7571741156862117e-06,3.6433755212783585e-06,7.041736535029486e-05,32.23591995239258,1.0086467227665707e-05
0.0008003440452739596,1510008815616.0,2.2796917848540185e+19,0.47226145863533026,0.47662034630775457,0.26819339394569397,0.4315301477909088,2.7157345812156564e-06,3.756858632186777e-06,7.009902037680149e-05,19.549137115478516,1.0041083442047238e-05
0.0008003488765098156,1500680290304.0,2.2796911251470418e+19,0.2792394757270813,0.28035369515419006,0.16098321974277496,0.2545103430747986,2.672236860234989e-06,3.763573204196291e-06,6.977719749556854e-05,11.77276611328125,9.99519761535339e-06
0.0008003537659533322,1491289767936.0,2.2796902455377396e+19,0.1639890819787979,0.1638054400682449,0.09596506506204605,0.14910613000392914,2.6328343665227294e-06,3.904538971255533e-06,6.94518894306384e-05,7.039691925048828,9.948808838089462e-06
0.0008003586553968489,1481836593152.0,2.279689585830763e+19,0.09564989060163498,0.09506718069314957,0.05681013688445091,0.08677041530609131,2.592069449747214e-06,3.6651504160545305e-06,6.912308890605345e-05,4.179599285125732,9.90191529126605e-06
0.0008003636612556875,1472319979520.0,2.2796887062214607e+19,0.055401064455509186,0.05479601770639419,0.03339246287941933,0.050149764865636826,2.5511803869449068e-06,3.825797193712788e-06,6.879078864585608e-05,2.463505506515503,9.854516065388452e-06
0.0008003687835298479,1462739533824.0,2.279688046514484e+19,0.0318644642829895,0.031367622315883636,0.019487882032990456,0.02878612279891968,2.5103802272496978e-06,3.5590887819125783e-06,6.845498137408867e-05,1.4414347410202026,9.806611160456669e-06
0.0008003739058040084,1453094993920.0,2.279687166905182e+19,0.01819328591227531,0.017827611416578293,0.011288524605333803,0.016405124217271805,2.4697178560018074e-06,3.422711642997456e-06,6.811565981479362e-05,0.8369975686073302,9.758198757481296e-06
0.0008003791444934903,1443386228736.0,2.2796862872958796e+19,0.010313792154192924,0.010062067769467832,0.006491408217698336,0.009284492582082748,2.4292030502692796e-06,3.132026449748082e-06,6.777282396797091e-05,0.4824050962924958,9.709278856462333e-06
0.0008003843831829727,1433613107200.0,2.2796854076865778e+19,0.005804926156997681,0.005639644805341959,0.0037053772248327728,0.005218018777668476,2.3879442778707016e-06,3.216360028091003e-06,6.74264520057477e-05,0.2759425640106201,9.659849638410378e-06
0.0008003897382877766,1423775760384.0,2.2796847479796007e+19,0.003243231913074851,0.0031387486960738897,0.0020991743076592684,0.002911999123170972,2.3485315523430472e-06,3.167921931890305e-06,6.707655848003924e-05,0.15662962198257446,9.60991110332543e-06
0.0008003952098079026,1413874450432.0,2.2796838683702985e+19,0.0017987043829634786,0.0017348243854939938,0.0011808285489678385,0.0016138686332851648,2.3086333840183215e-06,3.1096842576516792e-06,6.672312883893028e-05,0.08821690827608109,9.55946234171279e-06
0.0008004006813280284,1403909439488.0,2.279682988760996e+19,0.0009901868179440498,0.0009524487541057168,0.0006586926174350083,0.0008884425042197108,2.2688222998112906e-06,3.2013363124860916e-06,6.636615580646321e-05,0.04929535090923309,9.50850335357245e-06
0.0008004062692634761,1393881120768.0,2.279682109151694e+19,0.0005410646554082632,0.0005196794518269598,0.0003647486155387014,0.0004860669723711908,2.229185383839649e-06,2.9900736535637407e-06,6.600563938263804e-05,0.027327407151460648,9.457033229409715e-06
0.0008004119736142457,1383790280704.0,2.279681229542392e+19,0.0002935515367425978,0.0002821323578245938,0.0002005020942306146,0.0002645972417667508,2.1897496935707754e-06,3.1224940357788e-06,6.564157229149714e-05,0.015030210837721825,9.405051059729885e-06
0.0008004176779650152,1373637443584.0,2.2796803499330896e+19,0.00015812939091119915,0.0001527004933450371,0.00010941809887299314,0.00014356724568642676,2.1505220502149314e-06,2.9668253773706965e-06,6.527396908495575e-05,0.00819933507591486,9.352557754027656e-06
0.0008004234987311065,1363423526912.0,2.2796792504214614e+19,8.463657286483796e-05,8.267965313280001e-05,5.931815394433215e-05,7.792357791913673e-05,2.1115126855875133e-06,2.8599597499123774e-06,6.490280793514103e-05,0.0044363210909068584,9.29955149331363e-06
0.0008004293777048587,1353149448192.0,2.2796783708121596e+19,4.5071839849697426e-05,4.5091943320585415e-05,3.199366256012581e-05,4.261030335328542e-05,2.0727343326143455e-06,2.887212531277328e-06,6.45281033939682e-05,0.002381192287430167,9.246035006071907e-06
0.0008004353730939328,1342815993856.0,2.2796774912028578e+19,2.401437086518854e-05,2.5055205696844496e-05,1.7179097994812764e-05,2.374278301431332e-05,2.034193130384665e-06,2.7959874842053978e-06,6.414985546143726e-05,0.001267154817469418,9.192006473313084e-06
0.0008004414266906679,1332424605696.0,2.279676611593555e+19,1.2769848581228873e-05,1.4468149856838863e-05,9.143365787167568e-06,1.3747770026384387e-05,1.9959006749559194e-06,2.743560116869048e-06,6.376804958563298e-05,0.0006692505558021367,9.137465895037167e-06
0.0008004475384950639,1321976201216.0,2.2796755120819274e+19,6.889004907861818e-06,9.496202437730973e-06,4.986506155546522e-06,8.473808520648163e-06,1.957866288648802e-06,2.650649321367382e-06,6.338271487038583e-05,0.0003510593669489026,9.082415999728257e-06
0.0008004537667147814,1311472353280.0,2.279674632472625e+19,3.7924821754131695e-06,6.286816642386839e-06,2.7931562271987787e-06,5.73469606024446e-06,1.9201008853997337e-06,2.6339744181314018e-06,6.299384403973818e-05,0.00018333023763261735,9.026855877891649e-06
0.0008004601113498211,1300914241536.0,2.2796735329609978e+19,2.0979230157536226e-06,4.637056008505169e-06,1.644944745748944e-06,4.303182322473731e-06,1.8826141285899212e-06,2.679567160157603e-06,6.260143709369004e-05,9.569002577336504e-05,8.97078643902205e-06
0.0008004665141925216,1290303569920.0,2.279672653351695e+19,1.323463720837026e-06,3.821679911197862e-06,1.047821342581301e-06,3.575413984435727e-06,1.8463683773006776e-06,2.532996631998685e-06,6.220551586011425e-05,5.0252157961949706e-05,8.91420950210886e-06
0.0008004729752428831,1279641911296.0,2.2796715538400674e+19,9.246968488696439e-07,3.4702086395554943e-06,7.38702738090069e-07,3.1682218377682148e-06,1.808603656172636e-06,2.48649143941293e-06,6.180607306305319e-05,2.6909212465398017e-05,8.857125976646785e-06
0.0008004795527085662,1268930969600.0,2.279670674230765e+19,7.159176220739027e-07,3.1598410714650527e-06,5.789993338112254e-07,2.9530481242545648e-06,1.7719282823236426e-06,2.5143867787846834e-06,6.140313780633733e-05,1.5063210412336048e-05,8.799537681625225e-06
0.0008004861883819104,1258172448768.0,2.2796695747191378e+19,6.145028805804031e-07,4.014531441498548e-06,4.950455831931322e-07,2.6567345230432693e-06,1.7356408079649557e-06,2.110877403538325e-06,6.099670281400904e-05,8.99672340892721e-06,8.741446436033584e-06
0.0008004929404705763,1247368314880.0,2.2796684752075096e+19,5.852605795553245e-07,3.45249804922787e-06,1.2266154669760001e-07,2.67584891844308e-06,1.6996178828776465e-06,2.2601034288527444e-06,6.058679718989879e-05,6.006408057146473e-06,8.682853149366565e-06
0.0008004998089745642,1236520534016.0,2.2796673756958814e+19,5.411184815784509e-07,3.083516730839619e-06,2.413070490092651e-07,2.667748049134389e-06,1.664079377405869e-06,2.2615322450292297e-06,6.0173428209964186e-05,4.473420631256886e-06,8.623761459602974e-06
0.0008005067356862128,1225631072256.0,2.279666276184254e+19,5.162600018593367e-07,2.8979031867493177e-06,3.158976653594437e-07,2.6478419385966845e-06,1.6288223605442909e-06,2.1993917016516207e-06,5.9756617702078074e-05,3.692117388709448e-06,8.564172276237514e-06
0.0008005137788131833,1214702026752.0,2.2796651766726263e+19,5.015583610656904e-07,2.795522732412792e-06,3.684905891532253e-07,2.6228951810480794e-06,1.5939160675770836e-06,2.1768009901279584e-06,5.933638021815568e-05,3.2873031159397215e-06,8.504090146743692e-06
0.0008005208801478148,1203735756800.0,2.2796640771609985e+19,4.880420192421298e-07,2.7324006168782944e-06,3.791935512253986e-07,2.5958113383239834e-06,1.559374140924774e-06,2.09656241167977e-06,5.891273758606986e-05,3.0417845664487686e-06,8.443516890110914e-06
0.000800528097897768,1192734359552.0,2.2796629776493707e+19,4.350516462636733e-07,2.6898117084783735e-06,3.8082680475781677e-07,2.567291403465788e-06,1.5252070397764328e-06,2.0415316157595953e-06,5.848571890965104e-05,2.8930901407875353e-06,8.382456144317985e-06
0.0008005354320630432,1181700325376.0,2.2796618781377434e+19,4.6199193093343643e-07,2.488933205313515e-06,3.7880812442381284e-07,2.5744470804056614e-06,1.4914251096342923e-06,2.1549831217271276e-06,5.805533874081448e-05,2.859763753804146e-06,8.32091063784901e-06
0.00080054288264364,1170636013568.0,2.279660778626115e+19,4.5602376985698356e-07,2.5492349777778145e-06,3.7466418234544113e-07,2.5272488528571557e-06,1.4580315337298089e-06,1.9862966382788727e-06,5.7621629821369424e-05,2.7793114441010403e-06,8.2588849181775e-06
0.0008005503914318979,1159543914496.0,2.2796596791144874e+19,4.4616081140702596e-07,2.5579936391295632e-06,3.696307828704448e-07,2.491272425686475e-06,1.4250377944335924e-06,1.8788521174428752e-06,5.718461761716754e-05,2.678373903108877e-06,8.196383532776963e-06
0.0008005580166354777,1148426518528.0,2.279658359700534e+19,4.472729528970376e-07,2.5449371605645865e-06,3.6449594631449145e-07,2.4605840280855773e-06,1.3924533277531737e-06,1.8966994730362785e-06,5.6744334870018065e-05,2.6321497443859694e-06,8.133410119626205e-06
0.000800565758254379,1137286578176.0,2.2796572601889063e+19,4.4138116095382434e-07,2.522305294405669e-06,3.0382022941921605e-07,2.4318742362083867e-06,1.3602814306068467e-06,1.7022797464960604e-06,5.630081068375148e-05,2.4922803731897147e-06,8.069969226198737e-06
