global_case_id,density_group_id,local_case_id,max_reaction_id,max_reaction_label,max_rate_const,count,min,max,mean,median,std,p01,p05,p25,p50,p75,p95,p99,sum,zero_count,nonzero_count,positive_count,negative_count,unique_count
359,13,11,63,AR+ -ELASTIC,2.168e-05,204.0,0.0,2.168e-05,1.3242878094550343e-06,5.916e-10,5.0908459411588925e-06,0.0,1.068115000000001e-20,2.0645e-12,5.916e-10,3.32575e-08,2.168e-05,2.168e-05,0.000270154713128827,6.0,198.0,198.0,0.0,180.0
360,13,12,63,AR+ -ELASTIC,2.01e-05,204.0,0.0,2.01e-05,1.2327388233790604e-06,6.4865e-10,4.7189935142512774e-06,0.0,5.3161000000000066e-20,4.6495e-12,6.4865e-10,3.50325e-08,2.01e-05,2.01e-05,0.0002514787199693283,6.0,198.0,198.0,0.0,180.0
361,13,13,63,AR+ -ELASTIC,1.914e-05,204.0,0.0,1.914e-05,1.177152805386912e-06,7.271999999999999e-10,4.493074264874619e-06,0.0,1.3839500000000005e-19,6.8135e-12,7.271999999999999e-10,3.72575e-08,1.914e-05,1.914e-05,0.0002401391722989301,6.0,198.0,198.0,0.0,181.0
362,13,14,63,AR+ -ELASTIC,1.843e-05,204.0,0.0,1.843e-05,1.1360704844048156e-06,8.074e-10,4.325996971120759e-06,0.0,2.60015e-19,1.199675e-11,8.074e-10,3.864e-08,1.843e-05,1.843e-05,0.00023175837881858236,6.0,198.0,198.0,0.0,182.0
363,13,15,63,AR+ -ELASTIC,1.786e-05,204.0,0.0,1.786e-05,1.1031106693760482e-06,8.428e-10,4.191870599448403e-06,0.0,3.4064500000000008e-19,1.61625e-11,8.428e-10,3.966e-08,1.786e-05,1.786e-05,0.00022503457655271384,6.0,198.0,198.0,0.0,182.0
364,13,16,63,AR+ -ELASTIC,1.697e-05,204.0,0.0,1.697e-05,1.0517144752508928e-06,8.606499999999999e-10,3.982454576367684e-06,0.0,3.780515000000008e-18,2.0255000000000002e-11,8.606499999999999e-10,4.20325e-08,1.697e-05,1.697e-05,0.0002145497529511821,6.0,198.0,198.0,0.0,182.0
365,13,17,63,AR+ -ELASTIC,1.627e-05,204.0,0.0,1.627e-05,1.011348204223731e-06,9.4715e-10,3.817756710051658e-06,0.0,4.237425000000009e-17,2.24925e-11,9.4715e-10,4.4455e-08,1.627e-05,1.627e-05,0.00020631503366164112,5.0,199.0,199.0,0.0,181.0
366,13,18,63,AR+ -ELASTIC,1.555e-05,204.0,0.0,1.555e-05,9.698849994624983e-07,1.0682e-09,3.6483672340490614e-06,0.0,3.477630000000008e-16,2.4497499999999997e-11,1.0682e-09,4.7312499999999994e-08,1.555e-05,1.555e-05,0.00019785653989034966,5.0,199.0,199.0,0.0,183.0
367,13,19,80,H- -ELASTIC,1.496e-05,204.0,0.0,1.496e-05,9.354435674860365e-07,1.136e-09,3.50741718937937e-06,0.0,1.368095000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.495e-05,1.495e-05,0.00019083048776715144,5.0,199.0,199.0,0.0,181.0
368,13,20,80,H- -ELASTIC,1.444e-05,204.0,0.0,1.444e-05,9.055980666006472e-07,1.1950000000000001e-09,3.385102205755408e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.1845e-08,1.443e-05,1.443e-05,0.00018474200558653202,5.0,199.0,199.0,0.0,183.0
369,13,21,80,H- -ELASTIC,1.398e-05,204.0,0.0,1.398e-05,8.792396897837734e-07,1.2515e-09,3.2769111646176075e-06,0.0,5.417100000000009e-15,5.10325e-11,1.2515e-09,5.3925e-08,1.397e-05,1.397e-05,0.00017936489671588977,5.0,199.0,199.0,0.0,183.0
370,13,22,80,H- -ELASTIC,1.344e-05,204.0,0.0,1.344e-05,8.483502922062149e-07,1.3225e-09,3.1499204238229363e-06,0.0,1.1473050000000018e-14,5.133e-11,1.3225e-09,5.6542500000000005e-08,1.343e-05,1.343e-05,0.00017306345961006785,5.0,199.0,199.0,0.0,183.0
371,13,23,80,H- -ELASTIC,1.296e-05,204.0,0.0,1.296e-05,8.204099797739944e-07,1.4145e-09,3.0349043155868643e-06,0.0,2.955250000000003e-14,6.56875e-11,1.4145e-09,5.8205e-08,1.294e-05,1.294e-05,0.00016736363587389484,5.0,199.0,199.0,0.0,182.0
372,13,24,80,H- -ELASTIC,1.251e-05,204.0,0.0,1.251e-05,7.942296396117688e-07,1.645e-09,2.926962004841136e-06,0.0,7.960150000000003e-14,6.79175e-11,1.645e-09,5.80425e-08,1.248e-05,1.248e-05,0.00016202284648080085,5.0,199.0,199.0,0.0,183.0
373,13,25,80,H- -ELASTIC,1.192e-05,204.0,0.0,1.192e-05,7.601686156483864e-07,1.8235000000000002e-09,2.786142001205581e-06,0.0,1.8870000000000002e-13,9.73575e-11,1.8235000000000002e-09,5.86675e-08,1.188e-05,1.188e-05,0.00015507439759227082,5.0,199.0,199.0,0.0,183.0
374,13,26,80,H- -ELASTIC,1.139e-05,204.0,0.0,1.139e-05,7.296038620936805e-07,1.941e-09,2.6594681562380313e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.134e-05,1.134e-05,0.00014883918786711081,5.0,199.0,199.0,0.0,182.0
375,13,27,80,H- -ELASTIC,9.681e-06,204.0,0.0,9.681e-06,6.308731056872585e-07,2.8415e-09,2.24754559001255e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.58e-06,9.58197e-06,0.00012869811356020075,5.0,199.0,199.0,0.0,185.0
376,13,28,80,H- -ELASTIC,8.408e-06,204.0,0.0,8.408e-06,5.571007299083368e-07,3.814e-09,1.936544671860725e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.245e-06,8.24994e-06,0.0001136485489013007,5.0,199.0,199.0,0.0,183.0
377,13,29,80,H- -ELASTIC,7.433e-06,204.0,0.0,7.433e-06,5.00613002822062e-07,4.112e-09,1.6968100714781169e-06,0.0,1.0873150000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.21e-06,7.22085e-06,0.00010212505257570063,5.0,199.0,199.0,0.0,186.0
378,14,1,63,AR+ -ELASTIC,0.004114,204.0,0.0,0.004114,0.00024202261444875026,0.0,0.0009679943518072819,0.0,0.0,0.0,0.0,1.3742499999999999e-09,0.004114,0.004114,0.04937261334754505,118.0,86.0,86.0,0.0,67.0
379,14,2,63,AR+ -ELASTIC,0.004111,204.0,0.0,0.004111,0.00024184614414262705,0.0,0.0009672884693833826,0.0,0.0,0.0,0.0,1.37625e-09,0.004111,0.004111,0.049336613405095917,106.0,98.0,98.0,0.0,79.0
380,14,3,63,AR+ -ELASTIC,0.004084,204.0,0.0,0.004084,0.00024025789837924482,0.0,0.0009609355308276716,0.0,0.0,0.0,0.0,1.38675e-09,0.004084,0.004084,0.049012611269365944,105.0,99.0,99.0,0.0,80.0
381,14,4,63,AR+ -ELASTIC,0.003703,204.0,0.0,0.003703,0.00021784592369288752,0.0,0.0008712885246059557,0.0,0.0,0.0,0.0,1.4664999999999998e-09,0.003703,0.003703,0.04444056843334905,105.0,99.0,99.0,0.0,80.0
382,14,5,63,AR+ -ELASTIC,0.002256,204.0,0.0,0.002256,0.0001327275035134823,0.0,0.0005308181306538076,0.0,0.0,0.0,0.0,2.3295e-09,0.002256,0.002256,0.027076410716750394,105.0,99.0,99.0,0.0,80.0
383,14,6,63,AR+ -ELASTIC,0.0006367,204.0,0.0,0.0006367,3.747523497825607e-05,9.157e-13,0.00014980620636891064,0.0,0.0,0.0,9.157e-13,7.09175e-09,0.0006367,0.0006367,0.007644947935564238,82.0,122.0,122.0,0.0,104.0
384,14,7,63,AR+ -ELASTIC,8.339e-05,204.0,0.0,8.339e-05,4.937417807439088e-06,8.096e-11,1.961335900307801e-05,0.0,0.0,3.2782499999999996e-16,8.096e-11,2.77975e-08,8.339e-05,8.339e-05,0.001007233232717574,29.0,175.0,175.0,0.0,158.0
385,14,8,63,AR+ -ELASTIC,3.734e-05,204.0,0.0,3.734e-05,2.236800592022774e-06,2.2515e-10,8.776568158542934e-06,0.0,1.0105500000000025e-21,6.316e-15,2.2515e-10,3.25175e-08,3.734e-05,3.734e-05,0.0004563073207726459,11.0,193.0,193.0,0.0,176.0
386,14,9,63,AR+ -ELASTIC,2.67e-05,204.0,0.0,2.67e-05,1.6158381506008987e-06,3.567e-10,6.2723836305009645e-06,0.0,3.6175950000000085e-21,2.9485e-13,3.567e-10,3.266e-08,2.67e-05,2.67e-05,0.00032963098272258335,10.0,194.0,194.0,0.0,177.0
387,14,10,63,AR+ -ELASTIC,2.312e-05,204.0,0.0,2.312e-05,1.4077383827220719e-06,5.5015e-10,5.429779684534541e-06,0.0,7.297800000000011e-21,1.07065e-12,5.5015e-10,3.252e-08,2.312e-05,2.312e-05,0.00028717863007530266,7.0,197.0,197.0,0.0,180.0
388,14,11,63,AR+ -ELASTIC,2.161e-05,204.0,0.0,2.161e-05,1.3201650355329385e-06,5.912e-10,5.074382373036578e-06,0.0,1.1916900000000015e-20,2.06175e-12,5.912e-10,3.32425e-08,2.161e-05,2.161e-05,0.00026931366724871947,6.0,198.0,198.0,0.0,181.0
389,14,12,63,AR+ -ELASTIC,2.004e-05,204.0,0.0,2.004e-05,1.2292055466443075e-06,6.4845e-10,4.704883022451817e-06,0.0,5.585100000000007e-20,4.648e-12,6.4845e-10,3.5025e-08,2.004e-05,2.004e-05,0.00025075793151543873,6.0,198.0,198.0,0.0,181.0
390,14,13,63,AR+ -ELASTIC,1.908e-05,204.0,0.0,1.908e-05,1.1736219383207176e-06,7.2705e-10,4.4789642671678395e-06,0.0,1.4910500000000005e-19,6.81125e-12,7.2705e-10,3.72575e-08,1.908e-05,1.908e-05,0.00023941887541742638,6.0,198.0,198.0,0.0,180.0
391,14,14,63,AR+ -ELASTIC,1.837e-05,204.0,0.0,1.837e-05,1.1325387373973251e-06,8.0725e-10,4.311887915686481e-06,0.0,2.60015e-19,1.1988750000000001e-11,8.0725e-10,3.8637500000000004e-08,1.837e-05,1.837e-05,0.00023103790242905433,6.0,198.0,198.0,0.0,181.0
392,14,15,63,AR+ -ELASTIC,1.78e-05,204.0,0.0,1.78e-05,1.0995811456129648e-06,8.428e-10,4.177761931273304e-06,0.0,3.419650000000001e-19,1.61625e-11,8.428e-10,3.966e-08,1.78e-05,1.78e-05,0.00022431455370504485,6.0,198.0,198.0,0.0,182.0
393,14,16,63,AR+ -ELASTIC,1.691e-05,204.0,0.0,1.691e-05,1.0481850070469717e-06,8.606499999999999e-10,3.968347200873053e-06,0.0,3.783515000000008e-18,2.0255000000000002e-11,8.606499999999999e-10,4.20325e-08,1.691e-05,1.691e-05,0.00021382974143758224,6.0,198.0,198.0,0.0,182.0
394,14,17,63,AR+ -ELASTIC,1.621e-05,204.0,0.0,1.621e-05,1.007818244465785e-06,9.4715e-10,3.8036506611317273e-06,0.0,4.237425000000009e-17,2.2485e-11,9.4715e-10,4.4455e-08,1.621e-05,1.621e-05,0.00020559492187102014,5.0,199.0,199.0,0.0,181.0
395,14,18,63,AR+ -ELASTIC,1.55e-05,204.0,0.0,1.55e-05,9.669432777855377e-07,1.0682e-09,3.636613373155368e-06,0.0,3.477630000000008e-16,2.4497499999999997e-11,1.0682e-09,4.7312499999999994e-08,1.55e-05,1.55e-05,0.0001972564286682497,5.0,199.0,199.0,0.0,182.0
396,14,19,80,H- -ELASTIC,1.491e-05,204.0,0.0,1.491e-05,9.32502438989953e-07,1.136e-09,3.495664486566596e-06,0.0,1.368095000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.49e-05,1.49e-05,0.00019023049755395043,5.0,199.0,199.0,0.0,181.0
397,14,20,80,H- -ELASTIC,1.439e-05,204.0,0.0,1.439e-05,9.026567906152544e-07,1.1950000000000001e-09,3.373350754716929e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.438e-05,1.438e-05,0.0001841419852855119,5.0,199.0,199.0,0.0,183.0
398,14,21,80,H- -ELASTIC,1.393e-05,204.0,0.0,1.393e-05,8.762984584112243e-07,1.2515e-09,3.2651609311890365e-06,0.0,5.417100000000009e-15,5.10325e-11,1.2515e-09,5.3925e-08,1.392e-05,1.392e-05,0.00017876488551588977,5.0,199.0,199.0,0.0,183.0
399,14,22,80,H- -ELASTIC,1.339e-05,204.0,0.0,1.339e-05,8.454091094611072e-07,1.3225e-09,3.1381718382674e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6542500000000005e-08,1.338e-05,1.338e-05,0.00017246345833006585,5.0,199.0,199.0,0.0,183.0
400,14,23,80,H- -ELASTIC,1.291e-05,204.0,0.0,1.291e-05,8.17468797318063e-07,1.4145e-09,3.0231574740469894e-06,0.0,2.955250000000003e-14,6.56875e-11,1.4145e-09,5.8205e-08,1.289e-05,1.289e-05,0.00016676363465288485,5.0,199.0,199.0,0.0,182.0
401,14,24,80,H- -ELASTIC,1.247e-05,204.0,0.0,1.247e-05,7.918765847142198e-07,1.6444999999999999e-09,2.917566057903366e-06,0.0,7.960150000000003e-14,6.79175e-11,1.6444999999999999e-09,5.80425e-08,1.244e-05,1.244e-05,0.00016154282328170085,5.0,199.0,199.0,0.0,183.0
402,14,25,80,H- -ELASTIC,1.188e-05,204.0,0.0,1.188e-05,7.578156691287786e-07,1.8235000000000002e-09,2.7767483745744573e-06,0.0,1.8870000000000002e-13,9.7365e-11,1.8235000000000002e-09,5.86675e-08,1.184e-05,1.184e-05,0.00015459439650227083,5.0,199.0,199.0,0.0,183.0
403,14,26,80,H- -ELASTIC,1.135e-05,204.0,0.0,1.135e-05,7.272508718480923e-07,1.941e-09,2.6500770999931485e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.13e-05,1.13e-05,0.0001483591778570108,5.0,199.0,199.0,0.0,182.0
404,14,27,80,H- -ELASTIC,9.648e-06,204.0,0.0,9.648e-06,6.289319237754939e-07,2.8415e-09,2.2398087395700716e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.547e-06,9.548969999999999e-06,0.00012830211245020077,5.0,199.0,199.0,0.0,185.0
405,14,28,80,H- -ELASTIC,8.379e-06,204.0,0.0,8.379e-06,5.553948411828466e-07,3.814e-09,1.9297594030903673e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.216e-06,8.220939999999999e-06,0.0001133005476013007,5.0,199.0,199.0,0.0,183.0
406,14,29,80,H- -ELASTIC,7.408e-06,204.0,0.0,7.408e-06,4.991423606651992e-07,4.112e-09,1.690976814982795e-06,0.0,1.0873150000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.185e-06,7.19585e-06,0.00010182504157570063,5.0,199.0,199.0,0.0,186.0
407,15,1,63,AR+ -ELASTIC,0.004093,204.0,0.0,0.004093,0.00024078731520648947,0.0,0.0009630531766283771,0.0,0.0,0.0,0.0,1.3795e-09,0.004093,0.004093,0.049120612302123855,118.0,86.0,86.0,0.0,67.0
408,15,2,63,AR+ -ELASTIC,0.004091,204.0,0.0,0.004091,0.0002406696689483266,0.0,0.0009625825881928566,0.0,0.0,0.0,0.0,1.3815e-09,0.004091,0.004091,0.04909661246545863,106.0,98.0,98.0,0.0,79.0
409,15,3,63,AR+ -ELASTIC,0.004069,204.0,0.0,0.004069,0.00023937554241852294,0.0,0.0009574061198258216,0.0,0.0,0.0,0.0,1.39e-09,0.004069,0.004069,0.04883261065337868,105.0,99.0,99.0,0.0,80.0
410,15,4,63,AR+ -ELASTIC,0.003725,204.0,0.0,0.003725,0.000219140062797549,0.0,0.0008764649898233693,0.0,0.0,0.0,0.0,1.4660000000000001e-09,0.003725,0.003725,0.0447045728107,105.0,99.0,99.0,0.0,80.0
411,15,5,63,AR+ -ELASTIC,0.002295,204.0,0.0,0.002295,0.00013502164569869374,0.0,0.0005399945950542446,0.0,0.0,0.0,0.0,2.3097500000000002e-09,0.002295,0.002295,0.027544415722533522,105.0,99.0,99.0,0.0,80.0
412,15,6,63,AR+ -ELASTIC,0.000645,204.0,0.0,0.000645,3.7963465653023846e-05,9.1955e-13,0.00015175914852162591,0.0,0.0,0.0,9.1955e-13,7.051e-09,0.000645,0.000645,0.007744546993216864,82.0,122.0,122.0,0.0,104.0
413,15,7,63,AR+ -ELASTIC,8.37e-05,204.0,0.0,8.37e-05,4.955640959250424e-06,8.099e-11,1.9686302234867126e-05,0.0,0.0,3.424e-16,8.099e-11,2.77675e-08,8.37e-05,8.37e-05,0.0010109507556870865,29.0,175.0,175.0,0.0,158.0
414,15,8,63,AR+ -ELASTIC,3.737e-05,204.0,0.0,3.737e-05,2.2385548520113733e-06,2.2485e-10,8.783628539031295e-06,0.0,1.0399500000000024e-21,6.3655e-15,2.2485e-10,3.25175e-08,3.737e-05,3.737e-05,0.00045666518981032016,11.0,193.0,193.0,0.0,176.0
415,15,9,63,AR+ -ELASTIC,2.669e-05,204.0,0.0,2.669e-05,1.6152392593764075e-06,3.5645e-10,6.270033235929879e-06,0.0,3.734370000000009e-21,2.94325e-13,3.5645e-10,3.266e-08,2.669e-05,2.669e-05,0.0003295088089127871,10.0,194.0,194.0,0.0,177.0
416,15,10,63,AR+ -ELASTIC,2.311e-05,204.0,0.0,2.311e-05,1.4071442013720903e-06,5.498e-10,5.4274285860449995e-06,0.0,7.516100000000013e-21,1.0697e-12,5.498e-10,3.252e-08,2.311e-05,2.311e-05,0.00028705741707990643,7.0,197.0,197.0,0.0,180.0
417,15,11,63,AR+ -ELASTIC,2.159e-05,204.0,0.0,2.159e-05,1.3189852382710707e-06,5.909999999999999e-10,5.069678786756516e-06,0.0,1.2268400000000014e-20,2.0605e-12,5.909999999999999e-10,3.32375e-08,2.159e-05,2.159e-05,0.00026907298860729843,6.0,198.0,198.0,0.0,180.0
418,15,12,63,AR+ -ELASTIC,2.002e-05,204.0,0.0,2.002e-05,1.2280276213374652e-06,6.482999999999999e-10,4.700179597579924e-06,0.0,5.661000000000007e-20,4.64775e-12,6.482999999999999e-10,3.50225e-08,2.002e-05,2.002e-05,0.0002505176347528429,6.0,198.0,198.0,0.0,181.0
419,15,13,63,AR+ -ELASTIC,1.906e-05,204.0,0.0,1.906e-05,1.1724443639898134e-06,7.269e-10,4.474261113722024e-06,0.0,1.5208000000000003e-19,6.81025e-12,7.269e-10,3.7255e-08,1.906e-05,1.906e-05,0.0002391786502539219,6.0,198.0,198.0,0.0,178.0
420,15,14,63,AR+ -ELASTIC,1.835e-05,204.0,0.0,1.835e-05,1.131361615258988e-06,8.072000000000001e-10,4.307184878228796e-06,0.0,2.60015e-19,1.19885e-11,8.072000000000001e-10,3.8637500000000004e-08,1.835e-05,1.835e-05,0.00023079776951283356,6.0,198.0,198.0,0.0,181.0
421,15,15,63,AR+ -ELASTIC,1.778e-05,204.0,0.0,1.778e-05,1.0984044548416854e-06,8.4275e-10,4.1730591004403955e-06,0.0,3.423550000000001e-19,1.616e-11,8.4275e-10,3.966e-08,1.778e-05,1.778e-05,0.0002240745087877038,6.0,198.0,198.0,0.0,182.0
422,15,16,63,AR+ -ELASTIC,1.689e-05,204.0,0.0,1.689e-05,1.0470078962067764e-06,8.606499999999999e-10,3.9636448198715254e-06,0.0,3.783515000000008e-18,2.02525e-11,8.606499999999999e-10,4.20325e-08,1.689e-05,1.689e-05,0.00021358961082618236,6.0,198.0,198.0,0.0,182.0
423,15,17,63,AR+ -ELASTIC,1.619e-05,204.0,0.0,1.619e-05,1.006641175494064e-06,9.4715e-10,3.798948688140556e-06,0.0,4.235925000000009e-17,2.2485e-11,9.4715e-10,4.4455e-08,1.619e-05,1.619e-05,0.00020535479980078903,5.0,199.0,199.0,0.0,181.0
424,15,18,63,AR+ -ELASTIC,1.548e-05,204.0,0.0,1.548e-05,9.657666047399446e-07,1.0682e-09,3.6319118816622367e-06,0.0,3.477630000000008e-16,2.4497499999999997e-11,1.0682e-09,4.7312499999999994e-08,1.548e-05,1.548e-05,0.00019701638736694868,5.0,199.0,199.0,0.0,182.0
425,15,19,80,H- -ELASTIC,1.489e-05,204.0,0.0,1.489e-05,9.313249384011738e-07,1.136e-09,3.4909635529580096e-06,0.0,1.367945000000003e-15,3.2315e-11,1.136e-09,4.96e-08,1.488e-05,1.488e-05,0.00018999028743383944,5.0,199.0,199.0,0.0,181.0
426,15,20,63,AR+ -ELASTIC,1.437e-05,204.0,0.0,1.437e-05,9.020195356583915e-07,1.1950000000000001e-09,3.3708045470558284e-06,0.0,2.8403400000000054e-15,4.16775e-11,1.1950000000000001e-09,5.18425e-08,1.437e-05,1.437e-05,0.00018401198527431188,5.0,199.0,199.0,0.0,182.0
427,15,21,80,H- -ELASTIC,1.392e-05,204.0,0.0,1.392e-05,8.757098299749499e-07,1.2515e-09,3.2628108584241705e-06,0.0,5.417100000000009e-15,5.10325e-11,1.2515e-09,5.3925e-08,1.391e-05,1.391e-05,0.00017864480531488977,5.0,199.0,199.0,0.0,183.0
428,15,22,80,H- -ELASTIC,1.338e-05,204.0,0.0,1.338e-05,8.442817069071856e-07,1.3225e-09,3.133668448862977e-06,0.0,1.1472200000000016e-14,5.13375e-11,1.3225e-09,5.6542500000000005e-08,1.336e-05,1.336e-05,0.00017223346820906585,5.0,199.0,199.0,0.0,182.0
429,15,23,80,H- -ELASTIC,1.29e-05,204.0,0.0,1.29e-05,8.168800722690434e-07,1.4145e-09,3.020808123771171e-06,0.0,2.955250000000003e-14,6.56875e-11,1.4145e-09,5.8205e-08,1.288e-05,1.288e-05,0.00016664353474288486,5.0,199.0,199.0,0.0,182.0
430,15,24,80,H- -ELASTIC,1.245e-05,204.0,0.0,1.245e-05,7.912387896642198e-07,1.6444999999999999e-09,2.9150210449164885e-06,0.0,7.960150000000003e-14,6.79175e-11,1.6444999999999999e-09,5.80425e-08,1.243e-05,1.243e-05,0.00016141271309150082,5.0,199.0,199.0,0.0,183.0
431,15,25,80,H- -ELASTIC,1.186e-05,204.0,0.0,1.186e-05,7.571784131969159e-07,1.8235000000000002e-09,2.7742037215014332e-06,0.0,1.8870000000000002e-13,9.7365e-11,1.8235000000000002e-09,5.86675e-08,1.183e-05,1.183e-05,0.00015446439629217084,5.0,199.0,199.0,0.0,182.0
432,15,26,80,H- -ELASTIC,1.133e-05,204.0,0.0,1.133e-05,7.266136169460824e-07,1.941e-09,2.647532947182288e-06,0.0,1.84935e-13,1.0694000000000001e-10,1.941e-09,6.12625e-08,1.129e-05,1.129e-05,0.00014822917785700082,5.0,199.0,199.0,0.0,182.0
433,15,27,80,H- -ELASTIC,9.637e-06,204.0,0.0,9.637e-06,6.282799620598077e-07,2.8415e-09,2.23721031112962e-06,0.0,5.88725e-13,1.6444999999999999e-10,2.8415e-09,6.473e-08,9.536e-06,9.537e-06,0.00012816911226020075,5.0,199.0,199.0,0.0,184.0
434,15,28,80,H- -ELASTIC,8.37e-06,204.0,0.0,8.37e-06,5.548653803985328e-07,3.814e-09,1.9276536970857607e-06,0.0,1.0959000000000002e-12,2.0909999999999998e-10,3.814e-09,6.457500000000001e-08,8.207e-06,8.21194e-06,0.00011319253760130069,5.0,199.0,199.0,0.0,183.0
435,15,29,80,H- -ELASTIC,7.4e-06,204.0,0.0,7.4e-06,4.986668705230423e-07,4.112e-09,1.689090828368395e-06,0.0,1.0874650000000006e-12,2.31925e-10,4.112e-09,6.347e-08,7.177e-06,7.18688e-06,0.00010172804158670063,5.0,199.0,199.0,0.0,186.0
436,16,1,63,AR+ -ELASTIC,0.004082,204.0,0.0,0.004082,0.00024014025379620968,0.0,0.0009604649419863151,0.0,0.0,0.0,0.0,1.3825000000000001e-09,0.004082,0.004082,0.048988611774426774,118.0,86.0,86.0,0.0,67.0
437,16,2,63,AR+ -ELASTIC,0.00408,204.0,0.0,0.00408,0.00024002260742841627,0.0,0.0009599943535774008,0.0,0.0,0.0,0.0,1.3845000000000001e-09,0.00408,0.00408,0.048964611915396916,106.0,98.0,98.0,0.0,79.0
438,16,3,63,AR+ -ELASTIC,0.004061,204.0,0.0,0.004061,0.00023890495470654907,0.0,0.0009555237667590959,0.0,0.0,0.0,0.0,1.39275e-09,0.004061,0.004061,0.04873661076013601,105.0,99.0,99.0,0.0,80.0
439,16,4,63,AR+ -ELASTIC,0.003748,204.0,0.0,0.003748,0.00022049302350608176,0.0,0.0008818767496375392,0.0,0.0,0.0,0.0,1.4652499999999999e-09,0.003748,0.003748,0.04498057679524068,105.0,99.0,99.0,0.0,80.0
440,16,5,63,AR+ -ELASTIC,0.002333,204.0,0.0,0.002333,0.0001372569638443087,0.0,0.0005489357654684159,0.0,0.0,0.0,0.0,2.29025e-09,0.002333,0.002333,0.02800042062423897,105.0,99.0,99.0,0.0,80.0
441,16,6,63,AR+ -ELASTIC,0.0006534,204.0,0.0,0.0006534,3.8457579386251095e-05,9.238e-13,0.00015373561991190212,0.0,0.0,0.0,9.238e-13,7.01225e-09,0.0006534,0.0006534,0.007845346194795223,82.0,122.0,122.0,0.0,104.0
442,16,7,63,AR+ -ELASTIC,8.403e-05,204.0,0.0,8.403e-05,4.975044679738608e-06,8.102e-11,1.9763950344812116e-05,0.0,0.0,3.479e-16,8.102e-11,2.77425e-08,8.403e-05,8.403e-05,0.0010149091146666761,29.0,175.0,175.0,0.0,158.0
443,16,8,63,AR+ -ELASTIC,3.741e-05,204.0,0.0,3.741e-05,2.2408983984698957e-06,2.2465e-10,8.793041498070241e-06,0.0,1.0474500000000025e-21,6.3725e-15,2.2465e-10,3.251e-08,3.741e-05,3.741e-05,0.0004571432732878587,11.0,193.0,193.0,0.0,176.0
444,16,9,63,AR+ -ELASTIC,2.67e-05,204.0,0.0,2.67e-05,1.6158208142811279e-06,3.563e-10,6.272386956749668e-06,0.0,3.7659550000000084e-21,2.939e-13,3.563e-10,3.266e-08,2.67e-05,2.67e-05,0.00032962744611335007,10.0,194.0,194.0,0.0,177.0
445,16,10,63,AR+ -ELASTIC,2.31e-05,204.0,0.0,2.31e-05,1.4065525277109053e-06,5.4945e-10,5.425076946372928e-06,0.0,7.576900000000013e-21,1.068025e-12,5.4945e-10,3.252e-08,2.31e-05,2.31e-05,0.0002869367156530247,7.0,197.0,197.0,0.0,181.0
446,16,11,63,AR+ -ELASTIC,2.158e-05,204.0,0.0,2.158e-05,1.3183932453183939e-06,5.907500000000001e-10,5.067327463175032e-06,0.0,1.2365450000000015e-20,2.0595e-12,5.907500000000001e-10,3.323e-08,2.158e-05,2.158e-05,0.00026895222204495234,6.0,198.0,198.0,0.0,181.0
447,16,12,63,AR+ -ELASTIC,2e-05,204.0,0.0,2e-05,1.226849325604817e-06,6.481500000000001e-10,4.695476213944079e-06,0.0,5.678700000000007e-20,4.6465e-12,6.481500000000001e-10,3.5015e-08,2e-05,2e-05,0.0002502772624233827,6.0,198.0,198.0,0.0,179.0
448,16,13,63,AR+ -ELASTIC,1.905e-05,204.0,0.0,1.905e-05,1.1718528192183676e-06,7.268e-10,4.471909924719091e-06,0.0,1.5284500000000005e-19,6.80825e-12,7.268e-10,3.7255e-08,1.905e-05,1.905e-05,0.000239057975120547,6.0,198.0,198.0,0.0,180.0
449,16,14,63,AR+ -ELASTIC,1.834e-05,204.0,0.0,1.834e-05,1.1307717974344204e-06,8.071e-10,4.304833507570797e-06,0.0,2.60015e-19,1.198825e-11,8.071e-10,3.8637500000000004e-08,1.834e-05,1.834e-05,0.00023067744667662176,6.0,198.0,198.0,0.0,181.0
