global_case_id,density_group_id,local_case_id,e_over_n_v_cm2,input_01_e,input_02_ar3s,input_03_ar4sm,input_04_ar4sr,input_05_ar4spm,input_06_ar4spr,input_07_ar4p,input_08_ar4d,input_09_ar,input_10_ar2,input_11_ar2,input_12_h,input_13_h,input_14_h,input_15_h,input_16_h2,input_17_h2,input_18_h2,input_19_h3,input_20_oh,input_21_oh,input_22_oh,input_23_oh,input_24_h2o,input_25_h2ov,input_26_h2o,input_27_ho2,input_28_h2o2,input_29_h3o,input_30_o2,input_31_o2,input_32_o2,input_33_o,input_34_o,input_35_o,input_36_hv_096,input_37_hv_106,input_38_hv_126,input_39_one,input_40_te,input_41_tgas,input_42_eb,input_43_pos,input_44_position,input_45_speed,input_46_edep,input_47_pdep,input_48_m,input_49_mis
373,13,25,3.5e-15,1.329e-07,0.98,5.795e-07,1.188e-06,1.337e-07,9.806e-07,7.191e-07,9.293e-09,1.926e-08,5.706e-07,3.945e-09,1.96e-05,3.647e-10,5.833e-13,4.474e-09,6.741e-06,1.604e-10,4.025e-13,5.803e-12,5.021e-06,3.826e-08,1.053e-12,9.237e-08,0.01996,5.84e-06,1.381e-08,6.107e-09,1.24e-05,2.073e-07,6.295e-07,2.845e-12,2.643e-12,3.877e-07,1.916e-14,1.455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,13,26,4e-15,1.329e-07,0.98,5.795e-07,1.188e-06,1.337e-07,9.806e-07,7.191e-07,9.293e-09,1.926e-08,5.706e-07,3.945e-09,1.96e-05,3.647e-10,5.833e-13,4.474e-09,6.741e-06,1.604e-10,4.025e-13,5.803e-12,5.021e-06,3.826e-08,1.053e-12,9.237e-08,0.01996,5.84e-06,1.381e-08,6.107e-09,1.24e-05,2.073e-07,6.295e-07,2.845e-12,2.643e-12,3.877e-07,1.916e-14,1.455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,13,27,6e-15,1.329e-07,0.98,5.795e-07,1.188e-06,1.337e-07,9.806e-07,7.191e-07,9.293e-09,1.926e-08,5.706e-07,3.945e-09,1.96e-05,3.647e-10,5.833e-13,4.474e-09,6.741e-06,1.604e-10,4.025e-13,5.803e-12,5.021e-06,3.826e-08,1.053e-12,9.237e-08,0.01996,5.84e-06,1.381e-08,6.107e-09,1.24e-05,2.073e-07,6.295e-07,2.845e-12,2.643e-12,3.877e-07,1.916e-14,1.455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,13,28,8e-15,1.329e-07,0.98,5.795e-07,1.188e-06,1.337e-07,9.806e-07,7.191e-07,9.293e-09,1.926e-08,5.706e-07,3.945e-09,1.96e-05,3.647e-10,5.833e-13,4.474e-09,6.741e-06,1.604e-10,4.025e-13,5.803e-12,5.021e-06,3.826e-08,1.053e-12,9.237e-08,0.01996,5.84e-06,1.381e-08,6.107e-09,1.24e-05,2.073e-07,6.295e-07,2.845e-12,2.643e-12,3.877e-07,1.916e-14,1.455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,13,29,1e-14,1.329e-07,0.98,5.795e-07,1.188e-06,1.337e-07,9.806e-07,7.191e-07,9.293e-09,1.926e-08,5.706e-07,3.945e-09,1.96e-05,3.647e-10,5.833e-13,4.474e-09,6.741e-06,1.604e-10,4.025e-13,5.803e-12,5.021e-06,3.826e-08,1.053e-12,9.237e-08,0.01996,5.84e-06,1.381e-08,6.107e-09,1.24e-05,2.073e-07,6.295e-07,2.845e-12,2.643e-12,3.877e-07,1.916e-14,1.455e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,14,1,1e-20,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,14,2,1e-19,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,14,3,3e-19,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,14,4,1e-18,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
382,14,5,3e-18,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,14,6,1e-17,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,14,7,3e-17,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,14,8,6e-17,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
386,14,9,1e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,14,10,1.5e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388,14,11,2e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,14,12,3e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,14,13,4e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,14,14,5e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,14,15,6e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,14,16,8e-16,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394,14,17,1e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,14,18,1.25e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,14,19,1.5e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,14,20,1.75e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,14,21,2e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,14,22,2.33e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,14,23,2.66e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,14,24,3e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,14,25,3.5e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,14,26,4e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,14,27,6e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,14,28,8e-15,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,14,29,1e-14,1.427e-07,0.98,6.888e-07,1.416e-06,1.583e-07,1.153e-06,7.055e-07,9.147e-09,1.703e-08,8.123e-07,3.56e-09,2.475e-05,7.254e-10,7.007e-13,4.836e-09,6.839e-06,2.861e-10,3.608e-13,9.162e-12,1.031e-05,9.672e-08,1.322e-12,1.777e-07,0.01995,1.1e-05,1.223e-08,6.161e-09,1.24e-05,3.195e-07,6.293e-07,4.452e-12,2.89e-12,3.905e-07,1.835e-14,2.709e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,15,1,1e-20,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,15,2,1e-19,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,15,3,3e-19,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,15,4,1e-18,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,15,5,3e-18,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,15,6,1e-17,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,15,7,3e-17,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,15,8,6e-17,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,15,9,1e-16,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,15,10,1.5e-16,1.463e-07,0.98,7.244e-07,1.484e-06,1.656e-07,1.201e-06,6.997e-07,9.092e-09,1.644e-08,9.222e-07,3.506e-09,3.037e-05,1.176e-09,8.645e-13,4.963e-09,6.941e-06,4.135e-10,3.537e-13,1.233e-11,1.605e-05,1.632e-07,1.715e-12,2.63e-07,0.01994,1.626e-05,1.186e-08,6.26e-09,1.24e-05,4.22e-07,6.292e-07,5.911e-12,3.299e-12,3.956e-07,1.819e-14,3.966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
